loan_size,APR,income,principal_paid,interest_paid,loan_term,status,issue_date
30000.0, 18.64%,80700.0,3635.9,4841.69, 60 months,Charged Off,Sep-2011
6000.0, 11.71%,31200.0,6000.0,1139.64, 36 months,Fully Paid,Sep-2011
3000.0, 12.42%,66000.0,3000.0,300.4, 36 months,Fully Paid,Sep-2011
5000.0,  8.90%,96000.0,5000.0,618.37, 36 months,Fully Paid,Sep-2011
16000.0,  8.90%,50000.0,16000.0,2286.97, 36 months,Fully Paid,Sep-2011
21250.0, 14.27%,36000.0,15270.52,8073.31, 60 months,Default,Sep-2011
9000.0,  7.90%,133800.0,9000.0,1137.35, 36 months,Fully Paid,Sep-2011
3000.0, 13.49%,55000.0,1593.35,532.48, 36 months,Charged Off,Sep-2011
17000.0, 13.49%,60000.0,14009.61,6282.46, 60 months,Current,Sep-2011
16000.0, 10.99%,60156.0,16000.0,2662.82, 60 months,Fully Paid,Sep-2011
11325.0, 11.71%,25000.0,11325.0,1792.19, 36 months,Fully Paid,Sep-2011
10000.0, 14.65%,350000.0,10000.0,2415.1, 36 months,Fully Paid,Sep-2011
2100.0,  6.99%,45000.0,2100.0,189.84, 36 months,Fully Paid,Sep-2011
6000.0, 16.77%,32124.0,3117.91,1338.92, 36 months,Charged Off,Sep-2011
14000.0,  7.90%,70000.0,14000.0,2551.0, 60 months,Fully Paid,Sep-2011
22800.0, 12.69%,92000.0,18374.45,7858.11, 60 months,Current,Sep-2011
20000.0, 14.65%,60000.0,20000.0,7969.32, 60 months,Fully Paid,Sep-2011
12000.0, 14.27%,42000.0,1149.49,1091.31, 60 months,Charged Off,Sep-2011
13200.0, 14.27%,50004.0,10558.75,5167.19, 60 months,Current,Sep-2011
15000.0,  7.90%,62000.0,12338.52,3111.47, 60 months,Current,Sep-2011
11700.0, 16.77%,80000.0,11700.0,2666.68, 60 months,Fully Paid,Sep-2011
1500.0, 13.49%,25200.0,1500.0,330.65, 36 months,Fully Paid,Sep-2011
7500.0, 17.27%,58000.0,7500.0,2155.29, 36 months,Fully Paid,Sep-2011
33000.0, 20.30%,220000.0,33000.0,11339.2, 36 months,Fully Paid,Sep-2011
12475.0,  6.62%,66000.0,12475.0,1312.34, 36 months,Fully Paid,Sep-2011
20000.0, 19.91%,95000.0,2340.35,3388.33, 60 months,Charged Off,Sep-2011
3200.0,  7.51%,50000.0,3200.0,310.3, 36 months,Fully Paid,Sep-2011
28000.0, 11.71%,62000.0,28000.0,5328.47, 36 months,Fully Paid,Sep-2011
1200.0,  6.03%,60000.0,1200.0,114.64, 36 months,Fully Paid,Sep-2011
9600.0,  7.90%,60000.0,9600.0,139.35, 36 months,Fully Paid,Sep-2011
20500.0, 10.65%,80200.0,20500.0,3421.14, 60 months,Fully Paid,Sep-2011
8125.0, 19.03%,70000.0,6344.76,4360.61, 60 months,Current,Sep-2011
6000.0,  6.62%,54000.0,6000.0,629.86, 36 months,Fully Paid,Sep-2011
7500.0,  8.90%,109000.0,7500.0,1070.78, 36 months,Fully Paid,Sep-2011
7500.0,  6.03%,138000.0,7500.0,630.09, 36 months,Fully Paid,Sep-2011
6000.0, 15.99%,20400.0,6000.0,1585.3, 36 months,Fully Paid,Sep-2011
14000.0, 12.99%,66996.0,14000.0,4896.83, 60 months,Fully Paid,Sep-2011
7350.0, 11.99%,220000.0,7350.0,816.82, 36 months,Fully Paid,Sep-2011
32000.0, 15.23%,60000.0,31115.81,6360.07, 36 months,Charged Off,Sep-2011
13150.0, 13.49%,54000.0,6338.27,3950.2, 60 months,Charged Off,Sep-2011
13200.0, 14.79%,36000.0,13200.0,3452.49, 60 months,Fully Paid,Sep-2011
14000.0, 14.79%,45000.0,11182.73,5707.97, 60 months,Current,Sep-2011
1500.0, 15.23%,36000.0,1500.0,139.5, 36 months,Fully Paid,Sep-2011
8000.0,  5.42%,50000.0,8000.0,442.2, 36 months,Fully Paid,Sep-2011
12375.0,  8.49%,44000.0,12375.0,1184.37, 60 months,Fully Paid,Sep-2011
35000.0, 10.59%,300000.0,35000.0,5850.83, 36 months,Fully Paid,Sep-2011
4200.0, 16.49%,50004.0,4191.15,1775.33, 60 months,Fully Paid,Sep-2011
30000.0, 15.23%,62742.0,3940.97,3837.32, 60 months,Charged Off,Sep-2011
6000.0,  5.42%,52800.0,2378.5,331.55, 36 months,Charged Off,Sep-2011
20000.0, 17.49%,57012.8,20000.0,5832.87, 36 months,Fully Paid,Sep-2011
30000.0, 13.49%,73300.0,30000.0,10079.52, 60 months,Fully Paid,Sep-2011
10000.0, 15.23%,70000.0,10000.0,3303.66, 60 months,Fully Paid,Sep-2011
24000.0, 12.99%,100000.0,19309.09,8478.28, 60 months,Current,Sep-2011
8000.0, 17.49%,50000.0,8000.0,2326.5, 36 months,Fully Paid,Sep-2011
15000.0, 12.99%,52000.0,12061.04,5293.93, 60 months,Current,Sep-2011
4000.0, 10.59%,38400.0,4000.0,518.73, 36 months,Fully Paid,Sep-2011
28000.0, 11.99%,90000.0,28000.0,7082.76, 60 months,Fully Paid,Sep-2011
10000.0, 15.62%,48000.0,10000.0,1064.49, 36 months,Fully Paid,Sep-2011
7200.0, 11.49%,95000.0,7200.0,1344.0, 36 months,Fully Paid,Sep-2011
10000.0,  9.99%,125000.0,10000.0,1130.57, 36 months,Fully Paid,Sep-2011
20000.0, 15.23%,56330.0,20000.0,8150.08, 60 months,Fully Paid,Sep-2011
3000.0, 15.99%,18000.0,3000.0,792.0, 36 months,Fully Paid,Sep-2011
10975.0, 11.99%,76000.0,10975.0,3538.98, 60 months,Fully Paid,Sep-2011
8000.0, 11.49%,101000.0,8000.0,1425.03, 36 months,Fully Paid,Sep-2011
20950.0, 11.49%,46551.0,6473.71,3992.49, 60 months,Charged Off,Sep-2011
21400.0, 15.23%,90000.0,21400.0,4328.93, 36 months,Fully Paid,Sep-2011
6500.0,  5.42%,35352.0,6500.0,280.81, 36 months,Fully Paid,Sep-2011
8000.0,  5.42%,79200.0,8000.0,685.02, 36 months,Fully Paid,Sep-2011
5500.0,  5.42%,240000.0,5500.0,95.98, 36 months,Fully Paid,Sep-2011
15000.0,  8.49%,80000.0,15000.0,2040.14, 36 months,Fully Paid,Sep-2011
25450.0, 21.36%,81000.0,14412.92,11430.08, 60 months,Current,Sep-2011
13000.0,  7.49%,80004.0,10725.07,2553.31, 60 months,Current,Sep-2011
28000.0, 18.79%,92000.0,27999.99,7139.73, 60 months,Fully Paid,Sep-2011
35000.0, 10.99%,80000.0,35000.0,5869.79, 36 months,Fully Paid,Sep-2011
2900.0, 16.49%,45600.0,2900.0,1270.44, 60 months,Fully Paid,Sep-2011
3000.0, 11.99%,9240.0,3000.0,383.01, 60 months,Fully Paid,Sep-2011
6925.0, 15.99%,40000.0,6925.0,1833.01, 36 months,Fully Paid,Sep-2011
3000.0,  5.99%,52000.0,3000.0,284.93, 36 months,Fully Paid,Sep-2011
5000.0,  8.49%,90000.0,5000.0,678.0, 36 months,Fully Paid,Sep-2011
10000.0,  8.49%,100000.0,10000.0,1360.34, 36 months,Fully Paid,Sep-2011
5500.0,  7.49%,57000.0,5500.0,639.1, 36 months,Fully Paid,Sep-2011
14000.0,  7.49%,66000.0,5829.94,1128.3, 36 months,Charged Off,Sep-2011
20000.0,  9.99%,48000.0,6440.12,3081.67, 60 months,Charged Off,Sep-2011
10000.0, 17.49%,154800.0,7874.25,4892.71, 60 months,Current,Sep-2011
6000.0,  9.99%,78000.0,6000.0,192.42, 36 months,Fully Paid,Sep-2011
5100.0, 19.29%,36000.0,658.05,1578.47, 60 months,Charged Off,Sep-2011
6800.0, 10.59%,29120.0,6800.0,1164.81, 36 months,Fully Paid,Sep-2011
6000.0,  5.42%,89000.0,6000.0,441.6, 36 months,Fully Paid,Sep-2011
12000.0, 12.99%,60000.0,12000.0,630.92, 60 months,Fully Paid,Sep-2011
14500.0, 11.49%,35000.0,14500.0,2706.41, 36 months,Fully Paid,Sep-2011
25000.0, 13.99%,72000.0,11582.71,7588.26, 60 months,Charged Off,Sep-2011
4800.0,  6.99%,30000.0,4800.0,534.08, 36 months,Fully Paid,Sep-2011
25000.0, 18.39%,93048.0,25000.0,12790.09, 60 months,Fully Paid,Sep-2011
14400.0, 10.59%,60000.0,14400.0,2803.61, 60 months,Fully Paid,Sep-2011
15000.0,  6.99%,50000.0,15000.0,1670.74, 36 months,Fully Paid,Sep-2011
14000.0,  7.49%,50000.0,11548.77,2749.4, 60 months,Current,Sep-2011
6000.0,  5.99%,50000.0,6000.0,569.96, 36 months,Fully Paid,Sep-2011
10500.0,  9.99%,63400.0,10500.0,1282.38, 36 months,Fully Paid,Sep-2011
20000.0, 16.49%,72000.0,20000.0,276.75, 60 months,Fully Paid,Sep-2011
8000.0,  7.49%,45000.0,8000.0,954.37, 36 months,Fully Paid,Sep-2011
2000.0, 16.89%,130000.0,2000.0,563.02, 36 months,Fully Paid,Sep-2011
3850.0,  9.99%,13273.0,3850.0,180.53, 36 months,Fully Paid,Sep-2011
12075.0, 10.59%,60000.0,9817.6,3421.25, 60 months,Current,Sep-2011
12000.0, 10.99%,78000.0,12000.0,2135.82, 36 months,Fully Paid,Sep-2011
5000.0, 11.49%,37000.0,4227.98,823.07, 36 months,Charged Off,Sep-2011
7000.0,  6.99%,25000.0,7000.0,779.52, 36 months,Fully Paid,Sep-2011
16000.0, 15.99%,70000.0,7748.35,5815.23, 60 months,Charged Off,Sep-2011
20000.0, 10.99%,49000.0,20000.0,364.89, 60 months,Fully Paid,Sep-2011
9050.0,  5.99%,30000.0,9050.0,846.23, 36 months,Fully Paid,Sep-2011
2500.0,  9.99%,53000.0,2500.0,401.94, 36 months,Fully Paid,Sep-2011
4800.0, 10.99%,95000.0,4800.0,853.69, 36 months,Fully Paid,Sep-2011
10000.0, 11.49%,80000.0,10000.0,1865.33, 36 months,Fully Paid,Sep-2011
8000.0,  7.49%,55000.0,8000.0,946.51, 36 months,Fully Paid,Sep-2011
2200.0, 11.99%,46080.0,2200.0,429.96, 36 months,Fully Paid,Sep-2011
10200.0,  5.42%,110000.0,10200.0,535.41, 36 months,Fully Paid,Sep-2011
12000.0,  5.99%,80000.0,12000.0,1059.85, 36 months,Fully Paid,Sep-2011
17475.0, 10.99%,76900.0,14195.6,5158.63, 60 months,Current,Sep-2011
16000.0, 17.99%,220000.0,16000.0,6202.07, 60 months,Fully Paid,Sep-2011
10400.0, 19.29%,42000.0,1618.5,2172.28, 60 months,Charged Off,Sep-2011
14000.0, 11.99%,85000.0,5043.5,3050.96, 60 months,Charged Off,Sep-2011
5500.0, 10.99%,20400.0,5500.0,940.5, 36 months,Fully Paid,Sep-2011
12000.0, 14.79%,65000.0,12000.0,4678.28, 60 months,Fully Paid,Sep-2011
3600.0, 15.99%,30000.0,3600.0,906.48, 36 months,Fully Paid,Sep-2011
15000.0,  5.42%,135000.0,15000.0,1285.49, 36 months,Fully Paid,Sep-2011
1600.0, 13.49%,43200.0,1600.0,292.41, 36 months,Fully Paid,Sep-2011
4000.0,  7.49%,38000.0,4000.0,25.13, 36 months,Fully Paid,Sep-2011
20000.0, 15.23%,40000.0,15925.41,8385.98, 60 months,Current,Sep-2011
6000.0,  7.49%,29553.0,6000.0,715.87, 36 months,Fully Paid,Sep-2011
11500.0, 15.23%,32000.0,11500.0,2881.43, 36 months,Fully Paid,Sep-2011
4800.0,  7.49%,80000.0,4800.0,572.41, 36 months,Fully Paid,Sep-2011
24000.0,  5.99%,135000.0,24000.0,2084.07, 36 months,Fully Paid,Sep-2011
6250.0, 12.99%,28800.0,6250.0,1266.43, 36 months,Fully Paid,Sep-2011
20000.0, 20.62%,65000.0,15552.93,11809.59, 60 months,Current,Sep-2011
4000.0, 10.99%,60000.0,4000.0,501.57, 36 months,Fully Paid,Sep-2011
18000.0, 10.59%,48000.0,14618.11,5090.83, 60 months,Current,Sep-2011
14750.0,  5.42%,56500.0,14750.0,1263.18, 36 months,Fully Paid,Sep-2011
6800.0, 11.49%,55000.0,6800.0,993.9, 36 months,Fully Paid,Sep-2011
6000.0, 14.79%,35000.0,6000.0,763.6, 60 months,Fully Paid,Sep-2011
3000.0,  7.49%,42000.0,3000.0,192.85, 36 months,Fully Paid,Sep-2011
4800.0, 11.99%,80004.0,4800.0,1033.61, 60 months,Fully Paid,Sep-2011
25000.0, 17.49%,65000.0,20368.76,12213.07, 60 months,Current,Sep-2011
5000.0,  6.99%,45000.0,5000.0,498.51, 36 months,Fully Paid,Sep-2011
7000.0, 11.49%,62100.0,7000.0,913.88, 36 months,Fully Paid,Sep-2011
12000.0,  5.42%,87278.0,12000.0,394.07, 36 months,Fully Paid,Sep-2011
35000.0, 20.99%,185000.0,25025.0,1298.64, 60 months,Fully Paid,Sep-2011
5825.0,  9.99%,30000.0,5825.0,736.43, 36 months,Fully Paid,Sep-2011
2750.0, 11.49%,52800.0,2750.0,685.95, 60 months,Fully Paid,Sep-2011
4200.0, 16.49%,30000.0,4200.0,1149.49, 36 months,Fully Paid,Sep-2011
35000.0, 12.99%,74004.0,19088.23,9361.3, 60 months,Charged Off,Sep-2011
4200.0, 12.99%,50000.0,4200.0,892.85, 36 months,Fully Paid,Sep-2011
8400.0, 11.99%,65454.0,8400.0,83.98, 36 months,Fully Paid,Sep-2011
20000.0, 10.59%,87252.0,16266.55,5668.41, 60 months,Current,Sep-2011
2000.0, 15.62%,52000.0,2000.0,516.06, 36 months,Fully Paid,Sep-2011
10000.0, 12.99%,38000.0,2651.83,1048.8, 36 months,Charged Off,Sep-2011
17000.0, 10.99%,48000.0,17000.0,904.04, 60 months,Fully Paid,Sep-2011
10000.0, 13.99%,62000.0,10000.0,1904.85, 36 months,Fully Paid,Sep-2011
3500.0, 12.99%,24091.68,3500.0,743.87, 36 months,Fully Paid,Sep-2011
3000.0, 10.59%,51684.0,3000.0,515.49, 36 months,Fully Paid,Sep-2011
5500.0, 11.99%,83000.0,5500.0,1011.92, 36 months,Fully Paid,Sep-2011
28500.0,  9.99%,105000.0,23265.29,7600.76, 60 months,Current,Sep-2011
35000.0, 13.49%,60000.0,22550.0,1474.97, 60 months,Fully Paid,Sep-2011
8975.0,  7.49%,45000.0,8975.0,702.49, 60 months,Fully Paid,Sep-2011
16000.0, 11.99%,85000.0,16000.0,3128.08, 36 months,Fully Paid,Sep-2011
14000.0,  8.49%,108000.0,11497.86,3137.95, 60 months,Current,Sep-2011
7000.0,  6.99%,51000.0,7000.0,779.38, 36 months,Fully Paid,Sep-2011
15000.0,  8.49%,155004.0,15000.0,2038.78, 36 months,Fully Paid,Sep-2011
8000.0,  9.99%,14400.0,577.32,194.34, 36 months,Charged Off,Sep-2011
6000.0, 15.23%,24000.0,5999.99,1211.98, 36 months,Fully Paid,Sep-2011
14000.0, 12.99%,95800.0,11255.37,4939.49, 60 months,Current,Sep-2011
7000.0, 13.99%,115000.0,6999.99,1167.54, 36 months,Fully Paid,Sep-2011
31325.0, 22.85%,160000.0,31325.0,6242.15, 60 months,Fully Paid,Sep-2011
5500.0, 15.23%,19200.0,5500.0,1380.47, 36 months,Fully Paid,Sep-2011
5000.0, 14.79%,35550.0,5000.0,189.18, 36 months,Fully Paid,Sep-2011
16000.0, 16.89%,57000.0,12642.8,7537.56, 60 months,Current,Sep-2011
12000.0,  9.99%,60000.0,12000.0,730.8, 36 months,Fully Paid,Sep-2011
3600.0, 10.99%,21600.0,3600.0,640.31, 36 months,Fully Paid,Sep-2011
11750.0, 10.99%,55000.0,11750.0,1038.11, 36 months,Fully Paid,Sep-2011
8000.0, 15.23%,52500.0,6382.92,1963.98, 36 months,Charged Off,Sep-2011
10000.0,  5.42%,53376.0,10000.0,856.31, 36 months,Fully Paid,Sep-2011
24000.0, 17.99%,60000.0,24000.0,10418.68, 60 months,Fully Paid,Sep-2011
20000.0, 18.39%,68000.0,20000.0,10013.09, 60 months,Fully Paid,Sep-2011
7000.0,  8.49%,37200.0,7000.0,475.6, 36 months,Fully Paid,Sep-2011
15000.0, 10.99%,185000.0,15000.0,2669.82, 36 months,Fully Paid,Sep-2011
6000.0,  6.99%,47000.0,6000.0,667.93, 36 months,Fully Paid,Sep-2011
30000.0, 16.49%,52800.0,1324.71,1618.45, 60 months,Charged Off,Sep-2011
19600.0, 13.49%,57996.0,19600.0,6443.32, 60 months,Fully Paid,Sep-2011
4800.0, 13.49%,27000.0,4800.0,1059.49, 36 months,Fully Paid,Sep-2011
4000.0, 12.99%,40000.0,4000.0,773.34, 36 months,Fully Paid,Sep-2011
18000.0, 11.99%,52000.0,14555.21,5835.95, 60 months,Current,Sep-2011
5000.0,  7.49%,75000.0,137.15,152.83, 36 months,Charged Off,Sep-2011
10000.0,  5.42%,150000.0,10000.0,856.21, 36 months,Fully Paid,Sep-2011
20000.0, 11.99%,165000.0,20000.01,4321.51, 60 months,Fully Paid,Sep-2011
9250.0,  8.49%,45000.0,9250.0,676.24, 36 months,Fully Paid,Sep-2011
6800.0,  5.42%,70000.0,6800.0,581.98, 36 months,Fully Paid,Sep-2011
10000.0,  5.99%,62000.0,10000.0,927.62, 36 months,Fully Paid,Sep-2011
3600.0,  7.49%,80004.0,3600.0,348.4, 36 months,Fully Paid,Sep-2011
13000.0, 10.99%,92250.0,13000.0,1730.08, 36 months,Fully Paid,Sep-2011
1800.0, 16.49%,65000.0,1800.0,495.59, 36 months,Fully Paid,Sep-2011
7000.0, 15.62%,120000.0,7000.0,1808.54, 36 months,Fully Paid,Sep-2011
13200.0, 19.69%,130000.0,13200.0,850.34, 60 months,Fully Paid,Sep-2011
6400.0, 14.79%,41508.0,6400.0,1557.59, 36 months,Fully Paid,Sep-2011
20000.0, 18.39%,305000.0,20000.0,6935.99, 60 months,Fully Paid,Sep-2011
16800.0, 16.49%,85000.0,16800.0,4437.36, 36 months,Fully Paid,Sep-2011
3350.0, 10.99%,30000.0,3350.0,173.02, 36 months,Fully Paid,Sep-2011
7100.0,  6.99%,50400.0,4434.28,716.57, 36 months,Charged Off,Sep-2011
6000.0, 10.99%,72000.0,5128.96,1743.31, 60 months,Current,Sep-2011
5000.0,  8.49%,120000.0,5000.0,678.08, 36 months,Fully Paid,Sep-2011
1600.0,  9.99%,25000.0,1600.0,248.15, 36 months,Fully Paid,Sep-2011
21000.0, 14.79%,55000.0,6919.78,5489.72, 60 months,Charged Off,Sep-2011
8000.0, 13.49%,30000.0,8000.0,1779.5, 36 months,Fully Paid,Sep-2011
19000.0, 20.62%,65000.0,19000.0,9724.65, 60 months,Fully Paid,Sep-2011
9200.0,  7.49%,29000.0,2346.81,509.57, 36 months,Charged Off,Sep-2011
30000.0, 18.39%,57000.0,3696.83,4627.99, 60 months,Charged Off,Sep-2011
24000.0, 10.99%,147000.0,24000.0,4206.13, 36 months,Fully Paid,Sep-2011
4600.0, 14.79%,70000.0,4600.0,813.06, 36 months,Fully Paid,Sep-2011
13000.0,  5.42%,70000.0,13000.0,1114.17, 36 months,Fully Paid,Sep-2011
6000.0,  6.99%,59000.0,6000.0,667.98, 36 months,Fully Paid,Sep-2011
6400.0, 17.49%,36504.0,2927.91,2510.33, 60 months,Charged Off,Sep-2011
24000.0, 18.79%,120000.0,20850.0,6067.3, 60 months,Fully Paid,Sep-2011
2200.0, 15.99%,15000.0,2200.0,581.27, 36 months,Fully Paid,Sep-2011
4000.0,  7.49%,34000.0,4000.0,455.83, 36 months,Fully Paid,Sep-2011
7200.0, 11.99%,90000.0,7200.0,1407.62, 36 months,Fully Paid,Sep-2011
5000.0, 10.59%,53922.0,5000.0,801.77, 36 months,Fully Paid,Sep-2011
4700.0, 20.25%,43215.54,4700.0,2253.37, 60 months,Fully Paid,Sep-2011
4800.0, 14.79%,36000.0,1126.59,529.41, 36 months,Charged Off,Sep-2011
15000.0, 16.89%,209004.0,11828.31,7045.72, 60 months,Current,Sep-2011
10000.0, 10.99%,60000.0,10000.0,2804.53, 60 months,Fully Paid,Sep-2011
12000.0, 18.79%,30000.0,3162.87,3653.43, 60 months,Charged Off,Sep-2011
11600.0,  6.99%,70000.0,11600.0,1180.01, 36 months,Fully Paid,Sep-2011
20000.0, 15.99%,85000.0,15859.69,8859.5, 60 months,Current,Sep-2011
9500.0, 15.62%,28000.0,3918.54,2365.62, 36 months,Charged Off,Sep-2011
3000.0,  7.49%,32400.0,3000.0,357.27, 36 months,Fully Paid,Sep-2011
18000.0, 13.99%,132725.38,9693.21,4220.15, 36 months,Charged Off,Sep-2011
25000.0,  7.49%,80000.0,25000.0,600.78, 36 months,Fully Paid,Sep-2011
18500.0,  8.49%,115000.0,18500.01,2096.29, 36 months,Fully Paid,Sep-2011
5000.0,  5.99%,65000.0,5000.0,115.47, 36 months,Fully Paid,Sep-2011
30000.0, 19.69%,160000.0,4622.88,6409.64, 60 months,Charged Off,Sep-2011
32000.0, 11.99%,73000.0,32000.0,5200.63, 36 months,Fully Paid,Sep-2011
4800.0, 13.49%,35000.0,4800.0,945.95, 36 months,Fully Paid,Sep-2011
3500.0, 15.23%,40000.0,3500.0,1324.28, 60 months,Fully Paid,Sep-2011
35000.0, 20.25%,150000.0,8933.32,13338.98, 60 months,Charged Off,Sep-2011
8000.0,  7.49%,72000.0,8000.0,876.8, 36 months,Fully Paid,Sep-2011
10000.0,  5.42%,55000.0,10000.0,123.31, 36 months,Fully Paid,Sep-2011
2000.0,  5.42%,30000.0,2000.0,161.02, 36 months,Fully Paid,Sep-2011
9400.0, 16.49%,47000.0,5020.27,3722.74, 60 months,Charged Off,Sep-2011
20000.0, 13.99%,159996.0,15100.0,4281.77, 60 months,Fully Paid,Sep-2011
12000.0, 12.99%,45000.0,12000.0,2545.94, 36 months,Fully Paid,Sep-2011
26500.0, 10.59%,81000.0,17625.0,4626.44, 60 months,Fully Paid,Sep-2011
25000.0, 10.99%,110004.0,25000.01,1953.52, 60 months,Fully Paid,Sep-2011
12000.0,  5.42%,62000.0,12000.0,350.08, 36 months,Fully Paid,Sep-2011
28000.0,  7.49%,400000.0,28000.0,3347.04, 36 months,Fully Paid,Sep-2011
5000.0, 11.99%,28800.0,5000.0,977.49, 36 months,Fully Paid,Sep-2011
16000.0,  7.49%,62000.0,5794.29,1165.25, 36 months,Charged Off,Sep-2011
11400.0, 10.99%,58800.0,7457.67,1855.26, 36 months,Charged Off,Sep-2011
8000.0,  6.99%,45000.0,8000.0,890.56, 36 months,Fully Paid,Sep-2011
8875.0, 15.62%,26124.0,8875.0,2292.08, 36 months,Fully Paid,Sep-2011
19000.0,  6.99%,48000.0,4383.49,894.74, 36 months,Charged Off,Sep-2011
8000.0, 11.49%,38000.0,8000.0,1477.23, 36 months,Fully Paid,Sep-2011
15000.0, 10.59%,65000.0,15000.0,2152.03, 36 months,Fully Paid,Sep-2011
12200.0, 10.99%,33012.0,12200.0,817.78, 36 months,Fully Paid,Sep-2011
20000.0, 15.99%,55000.0,15858.02,8859.85, 60 months,Current,Sep-2011
7000.0, 11.49%,32000.0,7000.0,1305.67, 36 months,Fully Paid,Sep-2011
25000.0, 13.99%,120000.0,25000.0,1421.81, 60 months,Fully Paid,Sep-2011
4200.0, 10.99%,42499.0,1691.48,499.88, 36 months,Charged Off,Sep-2011
4000.0,  5.42%,78386.0,4000.0,242.16, 36 months,Fully Paid,Sep-2011
10000.0,  8.49%,50000.0,10000.0,1299.72, 36 months,Fully Paid,Sep-2011
8000.0, 10.99%,50000.0,8000.0,651.87, 36 months,Fully Paid,Sep-2011
10000.0, 11.99%,75996.0,10000.0,1864.83, 36 months,Fully Paid,Sep-2011
3000.0, 11.49%,43949.0,3000.0,559.4, 36 months,Fully Paid,Sep-2011
15000.0,  7.49%,35000.0,15000.0,1793.24, 36 months,Fully Paid,Sep-2011
22000.0,  6.99%,68804.0,22000.0,605.11, 36 months,Fully Paid,Sep-2011
15825.0, 15.62%,116000.0,15825.0,3892.76, 36 months,Fully Paid,Sep-2011
17000.0,  7.49%,57600.0,17000.0,1984.86, 60 months,Fully Paid,Sep-2011
4200.0,  7.49%,23520.0,4200.0,457.43, 36 months,Fully Paid,Sep-2011
9500.0,  6.99%,50000.0,9500.0,1057.74, 36 months,Fully Paid,Sep-2011
3250.0, 10.99%,49272.0,3250.0,577.46, 36 months,Fully Paid,Sep-2011
2000.0,  8.49%,29000.0,2000.0,216.43, 36 months,Fully Paid,Sep-2011
16500.0,  5.42%,130000.0,16500.0,1414.02, 36 months,Fully Paid,Sep-2011
12000.0, 10.59%,42000.0,6382.55,2847.93, 60 months,Charged Off,Sep-2011
9600.0,  5.99%,35360.0,9600.0,349.0, 36 months,Fully Paid,Sep-2011
27000.0, 20.25%,72000.0,27000.01,15182.92, 60 months,Fully Paid,Sep-2011
4800.0, 10.99%,300000.0,4800.0,853.53, 36 months,Fully Paid,Sep-2011
25000.0, 16.49%,98000.0,25000.0,10237.49, 60 months,Fully Paid,Sep-2011
16800.0, 17.99%,64000.0,16800.0,2164.0, 60 months,Fully Paid,Sep-2011
10000.0, 16.89%,74520.0,10000.0,2670.85, 36 months,Fully Paid,Sep-2011
11200.0,  5.42%,82000.0,11200.0,959.71, 36 months,Fully Paid,Sep-2011
6000.0, 10.59%,42000.0,6000.0,188.26, 36 months,Fully Paid,Sep-2011
18200.0, 11.99%,55000.0,11859.65,3246.88, 36 months,Charged Off,Sep-2011
15000.0, 12.99%,125000.0,15000.0,3044.29, 36 months,Fully Paid,Sep-2011
2500.0,  5.99%,28000.0,2500.0,227.0, 36 months,Fully Paid,Sep-2011
14400.0, 11.99%,85000.0,14400.0,2815.25, 36 months,Fully Paid,Sep-2011
7000.0, 10.99%,27000.0,7000.0,1569.79, 60 months,Fully Paid,Sep-2011
5600.0, 13.49%,120000.0,5600.0,1103.14, 36 months,Fully Paid,Sep-2011
35000.0, 15.99%,76000.0,35000.0,12486.97, 60 months,Fully Paid,Sep-2011
9000.0, 11.99%,40000.0,9000.0,1501.18, 36 months,Fully Paid,Sep-2011
12000.0, 17.49%,65340.0,12000.0,4793.58, 60 months,Fully Paid,Sep-2011
13600.0,  8.49%,103000.0,11160.63,3045.16, 60 months,Current,Sep-2011
8000.0,  6.99%,138000.0,8000.0,92.17, 36 months,Fully Paid,Sep-2011
6000.0,  7.49%,35000.0,6000.0,715.83, 36 months,Fully Paid,Sep-2011
4500.0,  5.99%,15600.0,4500.0,413.28, 36 months,Fully Paid,Sep-2011
12000.0,  5.42%,50000.0,12000.0,654.27, 36 months,Fully Paid,Sep-2011
3000.0,  7.49%,50000.0,1409.35,262.13, 36 months,Charged Off,Sep-2011
28000.0,  9.99%,150000.0,28000.0,7060.21, 60 months,Fully Paid,Sep-2011
18000.0,  6.99%,155000.0,18000.0,1579.07, 36 months,Fully Paid,Sep-2011
20950.0, 20.99%,46800.0,20950.0,10826.95, 60 months,Fully Paid,Sep-2011
4000.0, 15.23%,28000.0,4000.0,880.45, 36 months,Fully Paid,Sep-2011
15000.0, 11.99%,60000.0,5888.96,3430.84, 60 months,Charged Off,Sep-2011
2300.0, 17.49%,35000.0,1088.48,924.07, 60 months,Charged Off,Sep-2011
7500.0, 10.99%,71500.0,7500.0,1273.19, 36 months,Fully Paid,Sep-2011
35000.0, 22.85%,125000.0,35000.0,21809.05, 60 months,Fully Paid,Sep-2011
19200.0, 22.85%,80000.0,2746.15,4799.14, 60 months,Charged Off,Sep-2011
10000.0, 10.59%,60000.0,10000.0,1344.54, 60 months,Fully Paid,Sep-2011
9000.0, 11.49%,61000.0,9000.0,879.88, 36 months,Fully Paid,Sep-2011
29100.0, 19.29%,45000.0,29100.0,13708.6, 60 months,Fully Paid,Sep-2011
1500.0,  5.99%,45000.0,1500.0,100.79, 36 months,Fully Paid,Sep-2011
24000.0, 21.36%,125000.0,8509.38,10441.83, 60 months,Charged Off,Sep-2011
